2016-01-08 20:22:53 - PHP Notice:  Undefined index: meta_keywords in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 848
2016-01-08 20:22:53 - PHP Notice:  Undefined index: tags in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 849
2016-01-08 20:22:53 - PHP Notice:  Undefined index: sort_order in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 850
2016-01-08 20:22:53 - PHP Notice:  Error: You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near ''',0,'50',0,catalog/demo/54_big.jpg,,'','','',0,0,1,,,,,,'0','','0','')' at line 1<br />Error No: 1064<br />INSERT INTO `product` (`product_id`,`quantity`,`sku`,`upc`,`ean`,`jan`,`isbn`,`mpn`,`location`,`stock_status_id`,`model`,`manufacturer_id`,`image`,`shipping`,`price`,`points`,`date_added`,`date_modified`,`date_available`,`weight`,`weight_class_id`,`status`,`tax_class_id`,`viewed`,`length`,`width`,`height`,`length_class_id`,`sort_order`,`subtract`,`minimum`) VALUES (52,3,'','','','','','','',,'',0,'50',0,catalog/demo/54_big.jpg,,'','','',0,0,1,,,,,,'0','','0',''); in C:\OpenServer\domains\testNovumSoft\system\library\db\mysqli.php on line 41
2016-01-08 20:22:53 - PHP Warning:  Invalid argument supplied for foreach() in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 933
2016-01-08 20:22:53 - PHP Warning:  Invalid argument supplied for foreach() in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 940
2016-01-08 20:22:53 - PHP Notice:  Undefined variable: exist_table_product_tag in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 1497
2016-01-08 20:22:53 - PHP Notice:  Undefined variable: exist_table_product_tag in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 1500
2016-01-08 20:22:53 - PHP Notice:  Undefined variable: exist_meta_title in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 1500
2016-01-08 20:22:53 - PHP Notice:  Undefined index: categories in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 796
2016-01-08 20:22:53 - PHP Notice:  Undefined index: model in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 798
2016-01-08 20:22:53 - PHP Notice:  Undefined index: manufacturer_name in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 799
2016-01-08 20:22:53 - PHP Notice:  Undefined index: shipping in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 801
2016-01-08 20:22:53 - PHP Notice:  Undefined index: points in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 804
2016-01-08 20:22:53 - PHP Notice:  Undefined index: date_added in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 805
2016-01-08 20:22:53 - PHP Notice:  Undefined index: date_modified in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 806
2016-01-08 20:22:53 - PHP Notice:  Undefined index: date_available in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 807
2016-01-08 20:22:53 - PHP Notice:  Undefined index: weight in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 808
2016-01-08 20:22:53 - PHP Notice:  Undefined index: weight_unit in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 809
2016-01-08 20:22:53 - PHP Notice:  Undefined index: tax_class_id in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 813
2016-01-08 20:22:53 - PHP Notice:  Undefined index: viewed in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 814
2016-01-08 20:22:53 - PHP Notice:  Undefined index: descriptions in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 815
2016-01-08 20:22:53 - PHP Notice:  Undefined index: stock_status_id in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 816
2016-01-08 20:22:53 - PHP Notice:  Undefined index: meta_descriptions in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 820
2016-01-08 20:22:53 - PHP Notice:  Undefined index: length in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 821
2016-01-08 20:22:53 - PHP Notice:  Undefined index: width in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 822
2016-01-08 20:22:53 - PHP Notice:  Undefined index: height in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 823
2016-01-08 20:22:53 - PHP Notice:  Undefined index: seo_keyword in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 824
2016-01-08 20:22:53 - PHP Notice:  Undefined index: measurement_unit in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 825
2016-01-08 20:22:53 - PHP Notice:  Undefined index: sku in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 827
2016-01-08 20:22:53 - PHP Notice:  Undefined index: upc in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 828
2016-01-08 20:22:53 - PHP Notice:  Undefined index: ean in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 830
2016-01-08 20:22:53 - PHP Notice:  Undefined index: jan in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 833
2016-01-08 20:22:53 - PHP Notice:  Undefined index: isbn in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 836
2016-01-08 20:22:53 - PHP Notice:  Undefined index: mpn in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 839
2016-01-08 20:22:53 - PHP Notice:  Undefined index: location in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 841
2016-01-08 20:22:53 - PHP Notice:  Undefined index: store_ids in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 842
2016-01-08 20:22:53 - PHP Notice:  Undefined index: layout in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 843
2016-01-08 20:22:53 - PHP Notice:  Undefined index: related_ids in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 844
2016-01-08 20:22:53 - PHP Notice:  Undefined index: subtract in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 845
2016-01-08 20:22:53 - PHP Notice:  Undefined index: minimum in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 847
2016-01-08 20:22:53 - PHP Notice:  Undefined index: meta_keywords in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 848
2016-01-08 20:22:53 - PHP Notice:  Undefined index: tags in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 849
2016-01-08 20:22:53 - PHP Notice:  Undefined index: sort_order in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 850
2016-01-08 20:22:53 - PHP Notice:  Error: You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near ''',0,'0',0,catalog/demo/50_big.jpg,,'','','',0,0,1,,,,,,'0','','0','')' at line 1<br />Error No: 1064<br />INSERT INTO `product` (`product_id`,`quantity`,`sku`,`upc`,`ean`,`jan`,`isbn`,`mpn`,`location`,`stock_status_id`,`model`,`manufacturer_id`,`image`,`shipping`,`price`,`points`,`date_added`,`date_modified`,`date_available`,`weight`,`weight_class_id`,`status`,`tax_class_id`,`viewed`,`length`,`width`,`height`,`length_class_id`,`sort_order`,`subtract`,`minimum`) VALUES (53,10,'','','','','','','',,'',0,'0',0,catalog/demo/50_big.jpg,,'','','',0,0,1,,,,,,'0','','0',''); in C:\OpenServer\domains\testNovumSoft\system\library\db\mysqli.php on line 41
2016-01-08 20:22:53 - PHP Warning:  Invalid argument supplied for foreach() in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 933
2016-01-08 20:22:53 - PHP Warning:  Invalid argument supplied for foreach() in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 940
2016-01-08 20:22:53 - PHP Warning:  Cannot modify header information - headers already sent by (output started at C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php:43) in C:\OpenServer\domains\testNovumSoft\system\library\response.php on line 12
2016-01-08 20:22:53 - PHP Fatal Error:  Call to a member function getTd() on null in xdebug://debug-eval on line 1
2016-01-08 20:22:53 - PHP Warning:  Cannot modify header information - headers already sent by (output started at C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php:43) in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 49
2016-01-08 20:22:53 - PHP Warning:  Cannot modify header information - headers already sent by (output started at C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php:43) in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 50
2016-01-08 20:23:48 - PHP Notice:  Undefined variable: i in xdebug://debug-eval on line 1
2016-01-08 20:23:48 - PHP Notice:  Undefined variable: model in xdebug://debug-eval on line 1
2016-01-08 20:23:52 - PHP Notice:  Undefined property: Log::$write in Unknown on line 0
2016-01-08 20:23:57 - PHP Notice:  Undefined variable: i in xdebug://debug-eval on line 1
2016-01-08 20:23:57 - PHP Notice:  Undefined variable: model in xdebug://debug-eval on line 1
2016-01-08 20:24:01 - PHP Notice:  Undefined variable: model in xdebug://debug-eval on line 1
2016-01-08 20:25:24 - PHP Warning:  Unknown: MySQL server has gone away in Unknown on line 0
2016-01-08 20:25:24 - PHP Notice:  Undefined variable: model in xdebug://debug-eval on line 1
2016-01-08 20:25:27 - PHP Notice:  Undefined variable: model in xdebug://debug-eval on line 1
2016-01-08 20:25:43 - PHP Notice:  Undefined variable: model in xdebug://debug-eval on line 1
2016-01-08 20:26:14 - PHP Notice:  Undefined variable: model in xdebug://debug-eval on line 1
2016-01-08 20:26:23 - PHP Notice:  Undefined variable: model in xdebug://debug-eval on line 1
2016-01-08 20:26:34 - PHP Notice:  Undefined variable: i in xdebug://debug-eval on line 1
2016-01-08 20:26:34 - PHP Notice:  Undefined variable: model in xdebug://debug-eval on line 1
2016-01-08 20:27:06 - PHP Notice:  Undefined variable: model in xdebug://debug-eval on line 1
2016-01-08 20:28:57 - PHP Notice:  Undefined variable: exist_table_product_tag in Unknown on line 0
2016-01-08 20:28:57 - PHP Notice:  Error: MySQL server has gone away<br />Error No: 2006<br />DELETE FROM `product` WHERE `product_id` = '28' in C:\OpenServer\domains\testNovumSoft\system\library\db\mysqli.php on line 41
2016-01-08 20:28:57 - PHP Notice:  Error: MySQL server has gone away<br />Error No: 2006<br />DELETE FROM `product_description` WHERE `product_id` = '28' in C:\OpenServer\domains\testNovumSoft\system\library\db\mysqli.php on line 41
2016-01-08 20:28:57 - PHP Notice:  Error: MySQL server has gone away<br />Error No: 2006<br />DELETE FROM `product_to_category` WHERE `product_id` = '28' in C:\OpenServer\domains\testNovumSoft\system\library\db\mysqli.php on line 41
2016-01-08 20:28:57 - PHP Notice:  Error: MySQL server has gone away<br />Error No: 2006<br />DELETE FROM `product_to_store` WHERE `product_id` = '28' in C:\OpenServer\domains\testNovumSoft\system\library\db\mysqli.php on line 41
2016-01-08 20:28:57 - PHP Notice:  Error: MySQL server has gone away<br />Error No: 2006<br />DELETE FROM `url_alias` WHERE `query` LIKE 'product_id=28' in C:\OpenServer\domains\testNovumSoft\system\library\db\mysqli.php on line 41
2016-01-08 20:28:57 - PHP Notice:  Error: MySQL server has gone away<br />Error No: 2006<br />DELETE FROM `product_related` WHERE `product_id` = '28' in C:\OpenServer\domains\testNovumSoft\system\library\db\mysqli.php on line 41
2016-01-08 20:28:57 - PHP Notice:  Error: MySQL server has gone away<br />Error No: 2006<br />DELETE FROM `product_to_layout` WHERE `product_id` = '28' in C:\OpenServer\domains\testNovumSoft\system\library\db\mysqli.php on line 41
2016-01-08 20:28:58 - PHP Notice:  Undefined variable: model in xdebug://debug-eval on line 1
2016-01-08 20:29:30 - PHP Notice:  Undefined variable: model in xdebug://debug-eval on line 1
2016-01-08 20:34:05 - PHP Notice:  Undefined property: DB::$escape in Unknown on line 0
2016-01-08 21:08:33 - PHP Notice:  Undefined variable: exist_table_product_tag in Unknown on line 0
2016-01-08 21:08:33 - PHP Notice:  Undefined variable: exist_meta_title in Unknown on line 0
2016-01-08 21:08:33 - PHP Notice:  Undefined index: categories in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 796
2016-01-08 21:08:33 - PHP Notice:  Undefined index: model in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 798
2016-01-08 21:08:33 - PHP Notice:  Undefined index: manufacturer_name in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 799
2016-01-08 21:08:33 - PHP Notice:  Undefined index: shipping in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 801
2016-01-08 21:08:33 - PHP Notice:  Undefined index: points in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 804
2016-01-08 21:08:33 - PHP Notice:  Undefined index: date_added in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 805
2016-01-08 21:08:33 - PHP Notice:  Undefined index: date_modified in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 806
2016-01-08 21:08:33 - PHP Notice:  Undefined index: date_available in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 807
2016-01-08 21:08:33 - PHP Notice:  Undefined index: weight in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 808
2016-01-08 21:08:33 - PHP Notice:  Undefined index: weight_unit in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 809
2016-01-08 21:08:33 - PHP Notice:  Undefined index: tax_class_id in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 813
2016-01-08 21:08:33 - PHP Notice:  Undefined index: viewed in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 814
2016-01-08 21:08:33 - PHP Notice:  Undefined index: descriptions in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 815
2016-01-08 21:08:33 - PHP Notice:  Undefined index: stock_status_id in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 816
2016-01-08 21:08:33 - PHP Notice:  Undefined index: meta_descriptions in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 820
2016-01-08 21:08:33 - PHP Notice:  Undefined index: length in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 821
2016-01-08 21:08:33 - PHP Notice:  Undefined index: width in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 822
2016-01-08 21:08:33 - PHP Notice:  Undefined index: height in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 823
2016-01-08 21:08:33 - PHP Notice:  Undefined index: seo_keyword in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 824
2016-01-08 21:08:33 - PHP Notice:  Undefined index: measurement_unit in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 825
2016-01-08 21:08:33 - PHP Notice:  Undefined index: sku in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 827
2016-01-08 21:08:33 - PHP Notice:  Undefined index: upc in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 828
2016-01-08 21:08:33 - PHP Notice:  Undefined index: ean in C:\OpenServer\domains\testNovumSoft\admin\model\tool\test_export.php on line 830
